Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes
1454,15571586,Briggs,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,125591,Female,Loyal Customer,54,Business travel,Business,1587,5,5,5,5,3,5,4,4,4,5,4,3,4,4,0,0
1455,15748616,Napolitani,599,France,Male,27,5,0,2,1,0,30546.4,57971,Male,Loyal Customer,59,Business travel,Business,3979,4,4,3,4,4,4,4,5,5,5,5,5,5,3,0,8
1456,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,107983,Male,Loyal Customer,40,Personal Travel,Business,271,2,5,2,2,5,4,1,1,1,2,1,3,1,2,3,0
1457,15739248,Lin,727,France,Male,52,4,0,2,1,1,118429.02,9440,Female,Loyal Customer,30,Business travel,Business,368,2,1,1,1,2,2,2,2,4,3,1,2,1,2,0,0
1458,15603481,Robinson,689,Spain,Female,55,4,0,2,1,1,58442.25,93232,Male,Loyal Customer,44,Business travel,Business,1460,3,1,3,3,3,4,5,4,4,5,4,5,4,4,0,0
1459,15723604,Collins,639,France,Male,39,6,150555.83,1,1,0,30414.17,93995,Male,Loyal Customer,53,Business travel,Business,3401,2,2,4,2,3,5,5,5,5,5,5,3,5,3,0,0
1460,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,75164,Female,disloyal Customer,21,Business travel,Eco,854,1,1,1,4,5,1,5,5,4,3,4,3,4,5,0,5
1461,15665064,Harvey,523,France,Male,36,8,158351.02,2,1,0,155304.53,27226,Female,Loyal Customer,35,Business travel,Business,2601,4,4,4,4,1,5,2,4,4,4,4,4,4,4,0,0
1462,15640580,Obiora,650,France,Female,47,9,0,1,1,0,187943.6,83262,Female,disloyal Customer,31,Business travel,Eco,1979,3,4,4,3,1,3,1,1,3,5,4,1,4,1,21,0
1463,15581089,Knight,744,Spain,Male,35,7,0,2,1,1,43036.6,3869,Female,Loyal Customer,37,Business travel,Business,2677,5,5,5,5,2,4,4,5,5,5,4,4,5,4,0,4
1464,15728605,Hung,697,France,Male,40,4,0,2,0,1,26543.28,83022,Male,Loyal Customer,39,Business travel,Business,1599,5,5,5,5,2,4,5,2,2,2,2,3,2,4,0,0
1465,15737385,Curtis,800,Spain,Female,46,6,0,2,1,0,171928.04,64300,Male,Loyal Customer,34,Business travel,Business,1192,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0
1466,15714789,Perez,664,France,Male,24,7,0,1,0,1,35611.35,86366,Female,disloyal Customer,49,Business travel,Business,762,3,3,3,3,5,3,4,5,4,5,5,5,4,5,0,4
1467,15786035,Gosnell,740,France,Male,39,9,0,2,1,0,19047.23,28049,Female,Loyal Customer,38,Personal Travel,Eco,1739,4,4,4,1,4,4,4,4,4,5,5,5,5,4,4,0
1468,15815259,Fang,835,France,Female,56,2,0,2,1,1,39820.13,37955,Male,Loyal Customer,50,Business travel,Business,1724,5,5,5,5,5,4,5,4,4,4,4,5,4,5,1,5
1469,15592716,Clarke,559,France,Male,52,2,0,1,1,0,129013.59,875,Female,Loyal Customer,31,Business travel,Business,229,2,5,5,5,2,2,2,2,3,2,4,1,3,2,0,0
1470,15734850,Milanesi,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,66013,Male,Loyal Customer,30,Business travel,Business,1345,4,4,3,4,4,4,4,4,4,3,4,3,5,4,0,2
1471,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,38371,Male,Loyal Customer,45,Personal Travel,Eco,1173,2,5,2,2,3,2,3,3,5,4,3,3,4,3,5,65
1472,15674573,Gearhart,713,France,Female,25,4,121172.97,1,1,1,56268.98,52500,Female,Loyal Customer,49,Business travel,Business,1763,3,3,3,3,4,4,5,5,5,5,4,3,5,4,0,6
1473,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,86531,Female,Loyal Customer,43,Personal Travel,Eco,762,3,4,3,4,5,4,3,4,4,3,3,4,4,2,94,76
1474,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,13347,Female,Loyal Customer,48,Business travel,Business,2841,2,2,2,2,5,3,4,3,3,3,3,5,3,3,0,0
1475,15579345,Murphy,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,75282,Male,Loyal Customer,53,Personal Travel,Eco,1744,2,5,3,4,4,3,3,4,5,2,5,4,4,4,14,21
1476,15690733,Angelo,608,Spain,Male,45,4,0,2,0,0,36697.48,82884,Male,Loyal Customer,43,Business travel,Business,3656,4,4,4,4,3,1,1,5,5,5,5,5,5,5,0,0
1477,15631481,Thomson,673,France,Male,51,8,79563.36,2,1,1,172200.91,34998,Male,disloyal Customer,38,Business travel,Business,1182,2,2,2,3,2,2,2,2,4,3,4,1,3,2,0,26
1478,15620988,Murray,616,France,Male,46,2,0,2,1,0,137136.46,69144,Male,Loyal Customer,52,Business travel,Eco,2248,3,1,2,2,3,3,3,1,4,3,4,3,3,3,0,20
1479,15571529,Kirby,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,7096,Male,disloyal Customer,65,Business travel,Eco,157,3,2,3,2,1,3,1,1,2,3,1,1,2,1,38,43
1480,15592104,Lane,655,France,Female,41,5,0,1,0,0,36548,80410,Male,Loyal Customer,38,Business travel,Eco Plus,1016,3,2,2,2,3,3,3,3,2,4,4,2,4,3,35,24
1481,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,111492,Male,disloyal Customer,44,Business travel,Business,391,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,5
1482,15596212,Yang,781,Spain,Male,35,1,0,2,0,0,42117.9,99747,Male,Loyal Customer,41,Business travel,Eco,255,1,0,0,4,4,1,5,4,2,5,4,2,4,4,0,0
1483,15710687,Mills,593,France,Female,33,0,95927.04,1,1,0,199478.05,109620,Male,Loyal Customer,65,Business travel,Business,829,1,1,2,1,5,5,5,4,4,4,4,3,4,3,1,0
1484,15613787,Chidubem,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,125278,Female,Loyal Customer,44,Business travel,Business,678,1,1,1,1,4,4,5,3,3,3,3,5,3,4,0,
1485,15599211,Findlay,707,France,Male,40,1,0,2,1,0,14090.4,104056,Male,Loyal Customer,12,Personal Travel,Eco,1044,1,5,1,1,1,1,1,1,5,5,1,2,1,1,0,0
1486,15675983,Wood,692,France,Female,36,3,79551.12,1,0,1,178267.07,31282,Male,Loyal Customer,24,Personal Travel,Eco,533,4,5,4,4,2,4,2,2,4,2,4,4,4,2,10,4
1487,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,129006,Male,Loyal Customer,43,Business travel,Business,2704,3,3,3,3,5,5,5,3,4,3,4,5,5,5,0,0
1488,15656319,Toscano,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,114623,Male,Loyal Customer,58,Business travel,Business,372,4,4,4,4,2,4,4,5,5,4,5,4,5,5,58,50
1489,15605130,Seccombe,753,France,Male,32,6,177729.13,1,1,1,161642.08,10085,Male,Loyal Customer,54,Business travel,Business,2638,1,1,1,1,5,5,5,4,3,5,4,5,5,5,168,156
1490,15672574,Uspenskaya,850,Spain,Female,32,5,0,1,1,1,3830.59,19481,Female,disloyal Customer,23,Business travel,Eco,177,3,3,3,1,1,3,1,1,3,4,5,4,3,1,0,0
1491,15659355,McKenzie,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,18272,Male,Loyal Customer,58,Personal Travel,Eco,179,3,5,3,3,3,3,3,3,2,2,3,1,1,3,0,0
1492,15777907,Liang,791,France,Female,33,3,0,1,1,1,144413.92,13288,Male,Loyal Customer,27,Business travel,Eco Plus,657,0,0,0,1,5,0,5,5,3,1,2,4,2,5,0,0
1493,15655171,Yermakova,624,France,Male,80,3,0,1,1,1,65801.44,72762,Female,Loyal Customer,50,Business travel,Business,2616,3,3,3,3,2,5,5,5,5,5,5,5,5,5,2,0
1494,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,40223,Male,Loyal Customer,36,Business travel,Eco,436,2,2,2,2,2,2,2,2,3,3,3,3,3,2,0,0
1495,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1791,Male,Loyal Customer,51,Business travel,Business,1572,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,0
1496,15617657,Ts'ai,664,France,Female,36,0,103502.22,1,1,1,146191.82,87952,Male,Loyal Customer,23,Personal Travel,Business,366,3,4,3,3,4,3,4,4,5,2,5,3,5,4,0,0
1497,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,83079,Male,Loyal Customer,52,Business travel,Business,583,3,3,3,3,5,2,3,5,5,5,5,4,5,5,0,6
1498,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,15632,Male,Loyal Customer,48,Personal Travel,Eco,229,3,4,3,3,4,3,4,4,4,2,4,4,5,4,0,0
1499,15756992,Chukwukere,701,France,Male,37,1,0,2,1,0,163457.55,126384,Male,Loyal Customer,37,Personal Travel,Eco,507,3,2,3,4,2,3,4,2,1,2,3,2,4,2,0,18
1500,15617454,Ifeatu,684,France,Female,25,1,0,2,0,1,144978.47,116713,Female,disloyal Customer,37,Business travel,Eco Plus,325,1,0,0,3,1,0,1,1,3,3,3,2,4,1,0,0
1501,15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,55018,Male,Loyal Customer,40,Business travel,Business,1379,4,4,4,4,3,4,4,5,5,5,5,5,5,4,99,109
1502,15798053,Nnachetam,707,Spain,Male,32,9,0,2,1,0,126475.79,122368,Male,Loyal Customer,26,Business travel,Business,1506,3,2,2,2,3,3,3,3,4,1,3,2,4,3,13,13
1503,15753895,Blue,590,Spain,Male,37,1,0,2,0,0,133535.99,35906,Male,Loyal Customer,22,Personal Travel,Business,2248,4,4,4,1,4,4,4,4,3,3,4,4,4,4,41,12
1504,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,63535,Female,disloyal Customer,47,Business travel,Eco,609,4,1,4,1,3,4,3,3,2,1,2,2,1,3,0,0
1505,15645815,Mills,615,France,Male,45,5,0,2,1,1,164886.64,41839,Female,Loyal Customer,35,Business travel,Business,462,3,4,4,4,5,4,3,3,3,3,3,3,3,4,0,31
1506,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,75213,Male,Loyal Customer,56,Business travel,Eco,1829,3,4,4,4,3,3,3,2,4,2,3,3,3,3,191,182
1507,15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,57543,Male,Loyal Customer,48,Personal Travel,Eco,413,2,5,2,1,3,2,3,3,4,2,5,5,5,3,34,34
1508,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,70186,Female,Loyal Customer,40,Business travel,Eco,258,4,2,2,2,4,4,4,4,1,4,4,1,3,4,8,11
1509,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,75711,Male,Loyal Customer,45,Business travel,Business,1743,2,2,2,2,5,4,4,2,2,2,2,3,2,5,17,20
1510,15793803,Robinson,574,France,Male,34,1,112572.39,1,0,0,165626.6,13371,Female,Loyal Customer,24,Personal Travel,Eco,748,4,4,4,1,1,4,4,1,2,5,1,3,5,1,0,0
1511,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,122484,Male,Loyal Customer,51,Personal Travel,Eco,575,3,4,3,1,3,3,3,3,1,4,1,2,4,3,0,0
1512,15723437,Sal,701,France,Female,35,2,0,2,1,1,65765.22,11847,Male,Loyal Customer,40,Business travel,Business,1843,3,3,3,3,5,4,4,5,5,5,5,4,5,5,0,0
1513,15702715,Kao,747,France,Female,34,10,0,2,1,1,50759.8,2977,Female,Loyal Customer,16,Business travel,Business,3063,4,5,5,5,4,4,4,4,1,2,3,1,3,4,0,0
1514,15809872,Ikechukwu,650,France,Male,32,2,84906.45,1,1,0,163216.48,36795,Male,Loyal Customer,33,Personal Travel,Eco,2704,2,5,2,4,2,1,1,4,5,3,4,1,5,1,2,45
1515,15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,4604,Male,Loyal Customer,39,Business travel,Business,3861,1,1,1,1,4,4,5,5,5,5,5,4,5,3,0,1
1516,15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,90052,Female,Loyal Customer,16,Business travel,Eco,1127,3,4,4,4,3,3,3,3,1,2,4,2,4,3,0,0
1517,15759555,Murphy,569,Spain,Male,41,2,0,2,1,0,134272.57,925,Female,disloyal Customer,45,Business travel,Business,282,3,3,3,4,5,3,5,5,1,4,3,1,3,5,2,0
1518,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,85137,Male,Loyal Customer,28,Business travel,Business,874,2,2,2,2,2,2,2,2,1,5,3,3,4,2,47,26
1519,15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,67889,Male,Loyal Customer,20,Personal Travel,Eco,1205,5,2,5,3,1,2,1,1,1,4,4,2,4,1,0,0
1520,15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,18391,Male,disloyal Customer,43,Business travel,Eco,378,3,0,4,5,2,4,2,2,3,5,5,1,3,2,0,0
1521,15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,1634,Female,Loyal Customer,21,Personal Travel,Eco,999,3,3,3,3,2,3,2,2,3,4,4,3,3,2,0,0
1522,15697691,Sinclair,512,France,Female,41,6,0,1,1,1,100507.81,103962,Female,Loyal Customer,18,Personal Travel,Eco,533,2,1,2,3,5,2,4,5,1,3,3,3,4,5,25,11
1523,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4,67229,Male,Loyal Customer,69,Personal Travel,Eco,964,2,5,1,2,2,1,2,2,3,4,5,3,5,2,0,0
1524,15752588,Vasilyeva,664,France,Male,36,1,0,2,1,1,95372.64,63140,Male,Loyal Customer,55,Personal Travel,Business,337,3,5,3,4,5,5,4,4,4,3,4,4,4,3,0,0
1525,15743051,Hamilton,694,France,Male,30,10,144684.03,1,1,1,31805.49,67875,Male,Loyal Customer,65,Personal Travel,Eco,1171,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0
1526,15571873,Sung,655,France,Male,24,9,107065.31,1,1,1,51959.82,50057,Male,Loyal Customer,52,Business travel,Eco,326,4,4,4,4,4,4,4,4,3,4,1,1,1,4,0,0
1527,15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,1,130824.57,55296,Male,Loyal Customer,38,Personal Travel,Eco,1608,2,5,2,1,3,2,3,3,3,5,4,5,5,3,0,0
1528,15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,52440,Male,Loyal Customer,40,Personal Travel,Eco,370,3,2,3,1,4,3,4,4,4,1,1,1,2,4,0,0
1529,15775124,Watterston,763,Spain,Male,37,8,0,2,1,1,933.38,90985,Male,Loyal Customer,41,Business travel,Business,3224,5,5,3,5,5,4,4,5,5,5,5,2,5,5,0,0
1530,15732113,Butters,671,Spain,Male,50,8,0,1,0,1,2560.11,28308,Female,Loyal Customer,29,Business travel,Business,867,4,4,4,4,3,4,3,3,3,5,2,4,3,3,0,0
1531,15578141,Chien,592,Spain,Male,38,3,0,1,1,1,12905.89,87369,Female,Loyal Customer,44,Business travel,Business,3541,2,2,2,2,2,4,3,2,2,3,2,2,2,4,11,18
1532,15595874,Gorbunova,666,Spain,Female,36,6,0,2,1,0,176692.87,66500,Female,Loyal Customer,42,Business travel,Business,2650,3,4,2,4,5,4,4,3,3,4,3,1,3,1,0,0
1533,15755642,Bulgakov,667,France,Male,34,5,0,2,1,1,102908.63,60750,Female,disloyal Customer,36,Business travel,Business,628,2,2,2,3,2,2,3,2,3,3,5,3,4,2,7,19
1534,15576526,Steele,850,Spain,Male,36,6,0,2,0,1,41291.05,28461,Male,Loyal Customer,34,Personal Travel,Eco,2588,2,5,2,4,2,3,4,5,3,3,4,4,5,4,10,1
1535,15792489,Polyakova,622,Spain,Male,42,9,0,2,1,0,119127.06,31963,Male,Loyal Customer,52,Business travel,Business,3681,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0
1536,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,64304,Female,Loyal Customer,40,Business travel,Business,2075,5,5,5,5,5,5,5,2,2,2,2,4,2,4,0,
1537,15807221,Weaver,555,Spain,Male,21,1,0,2,0,0,103901.35,51790,Female,Loyal Customer,11,Personal Travel,Eco,370,1,1,1,4,3,1,4,3,3,3,3,2,4,3,0,0
1538,15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153,63773,Female,disloyal Customer,28,Business travel,Business,1293,5,5,5,1,2,5,2,2,5,4,3,5,4,2,1,0
1539,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,37820,Male,disloyal Customer,35,Business travel,Business,937,3,3,3,1,1,3,1,1,5,3,5,3,5,1,1,22
1540,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,45154,Male,Loyal Customer,43,Business travel,Business,3781,3,3,3,3,1,3,4,3,3,3,3,3,3,4,0,0
1541,15627439,Pickering,624,Spain,Female,36,10,0,2,0,1,186180.42,60059,Male,Loyal Customer,41,Personal Travel,Eco Plus,997,2,5,2,4,1,2,1,1,5,4,4,5,5,1,5,0
1542,15701439,Fanucci,698,Spain,Female,50,1,0,4,1,0,88566.9,206,Male,Loyal Customer,53,Business travel,Business,3728,3,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0
1543,15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,74041,Male,Loyal Customer,46,Business travel,Business,2378,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0
1544,15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,0,0,137985.69,96270,Male,Loyal Customer,14,Personal Travel,Eco,460,2,5,2,3,4,2,5,4,4,1,1,3,3,4,0,0
1545,15717489,Martin,835,France,Male,23,9,0,1,1,0,19793.73,124997,Male,Loyal Customer,51,Business travel,Business,3778,5,5,5,5,5,4,5,4,4,4,5,4,4,4,0,0
1546,15795737,McNaughtan,771,Spain,Female,47,3,72664,2,1,1,107874.39,118762,Female,Loyal Customer,60,Personal Travel,Eco,646,2,3,2,3,3,3,3,2,2,2,2,4,2,3,0,6
1547,15693877,Stewart,811,France,Female,47,3,123365.34,2,0,0,171995.34,74693,Male,Loyal Customer,51,Personal Travel,Eco,1464,2,4,2,2,1,2,1,1,4,5,4,5,4,1,49,39
1548,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,68575,Male,Loyal Customer,21,Business travel,Business,1616,5,5,5,5,5,5,5,5,3,5,4,4,5,5,0,0
1549,15595713,Heller,548,Spain,Male,33,6,0,1,1,1,31728.35,104311,Male,Loyal Customer,15,Personal Travel,Business,528,2,4,2,1,2,2,2,2,4,1,2,4,3,2,3,13
1550,15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,80429,Female,Loyal Customer,34,Business travel,Business,2248,2,2,2,2,4,1,2,5,5,5,5,4,5,4,0,0
1551,15708193,Liu,707,France,Male,33,2,0,2,0,0,130866.95,95853,Male,Loyal Customer,54,Business travel,Business,580,3,3,3,3,2,4,4,4,4,4,4,4,4,4,6,0
1552,15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,123490,Female,Loyal Customer,48,Business travel,Business,2077,5,5,2,5,4,3,4,4,4,4,4,3,4,4,0,0
1553,15770121,Bancroft,623,France,Female,34,9,0,1,1,0,24255.21,98146,Female,Loyal Customer,24,Business travel,Business,3037,3,3,3,3,2,2,2,2,4,4,4,3,4,2,16,5
1554,15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,35560,Female,Loyal Customer,40,Business travel,Eco Plus,1076,4,3,4,3,4,4,4,4,4,3,4,2,3,4,0,0
1555,15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,1,0,88120.78,45403,Male,disloyal Customer,25,Business travel,Eco,649,3,4,2,4,4,2,4,4,3,5,1,4,5,4,0,0
1556,15659807,Nwachinemelu,657,Spain,Male,41,8,109402.13,1,1,1,66463.62,64492,Female,disloyal Customer,24,Business travel,Business,551,4,0,4,3,4,4,4,4,4,3,5,4,4,4,0,17
1557,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,101360,Female,disloyal Customer,26,Business travel,Business,1986,4,4,4,1,4,4,4,4,5,5,4,3,4,4,87,85
1558,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,0,102908.91,127106,Female,Loyal Customer,40,Personal Travel,Eco,621,2,5,2,4,5,2,5,5,4,2,4,4,4,5,0,0
1559,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,92329,Male,Loyal Customer,29,Business travel,Business,2615,2,2,4,2,4,4,4,4,5,3,5,4,3,4,0,20
1560,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,6948,Female,disloyal Customer,25,Business travel,Eco,501,3,5,3,1,3,3,3,3,2,5,3,5,1,3,0,0
1561,15776596,Ferri,730,Spain,Female,39,6,140094.59,1,1,0,172450.04,106576,Female,Loyal Customer,51,Business travel,Business,1506,2,5,5,5,3,2,3,2,2,2,2,3,2,4,0,0
1562,15814757,Carter,477,Spain,Male,31,9,0,2,0,1,184061.17,60637,Female,disloyal Customer,23,Business travel,Eco,1380,4,4,4,1,1,4,1,1,4,4,4,5,5,1,0,0
1563,15812607,Wilson,663,Germany,Female,46,6,95439.4,1,1,1,21038.58,10708,Female,Loyal Customer,37,Business travel,Business,2140,1,1,1,1,5,5,4,5,5,5,5,4,5,5,111,106
1564,15663888,Connor,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,41176,Female,Loyal Customer,56,Business travel,Business,468,4,3,3,3,5,3,3,4,4,3,4,3,4,1,0,12
1565,15748882,Reid,714,Spain,Male,29,9,0,2,1,0,129192.55,56467,Female,disloyal Customer,27,Business travel,Eco Plus,719,1,1,1,3,2,1,2,2,3,2,4,2,3,2,61,46
1566,15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,1,0,146516.86,116384,Male,Loyal Customer,41,Personal Travel,Eco,404,2,3,2,2,2,2,2,2,1,3,1,2,2,2,0,0
1567,15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,45891,Female,Loyal Customer,40,Business travel,Business,1557,5,5,5,5,1,1,3,4,4,4,4,3,4,4,0,0
1568,15696834,Cone,530,France,Female,29,5,0,2,0,0,121451.21,80257,Male,Loyal Customer,40,Business travel,Eco,1969,1,2,2,2,1,1,1,1,2,2,2,4,4,1,0,0
1569,15797710,Saunders,619,Germany,Male,29,4,98955.87,1,0,1,131712.51,89115,Male,Loyal Customer,44,Business travel,Business,2116,2,2,2,2,4,4,4,4,4,4,4,3,4,3,25,14
1570,15700654,Liardet,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,101954,Male,Loyal Customer,38,Business travel,Business,3660,4,4,4,4,3,4,5,4,4,4,4,4,4,3,0,0
1571,15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,126770,Male,Loyal Customer,42,Business travel,Business,2521,3,3,3,3,2,5,4,2,2,2,2,3,2,5,3,0
1572,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,9024,Female,Loyal Customer,31,Business travel,Eco,173,2,1,1,1,2,2,2,2,2,2,3,2,4,2,120,114
1573,15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,36752,Male,Loyal Customer,50,Business travel,Business,2611,1,1,1,1,4,4,4,1,1,3,2,4,2,4,21,54
1574,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,89639,Female,disloyal Customer,29,Business travel,Business,1096,5,5,5,1,3,5,3,3,5,5,4,5,4,3,0,0
1575,15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,1,1,59259.44,113541,Female,Loyal Customer,55,Business travel,Business,2836,1,5,5,5,2,3,3,2,2,2,1,2,2,4,19,20
1576,15745250,Simpson,850,France,Male,58,8,156652.13,1,0,0,25899.21,69589,Male,Loyal Customer,17,Personal Travel,Eco,2586,2,4,2,4,2,4,4,5,2,4,5,4,4,4,0,15
1577,15590349,Rowland,732,France,Female,36,9,0,1,0,0,3749,42128,Male,Loyal Customer,34,Business travel,Eco Plus,964,5,4,4,4,5,5,5,5,1,1,3,4,3,5,0,18
1578,15741693,Barnard,693,France,Male,40,4,130661.96,1,1,1,101918.96,4275,Female,disloyal Customer,50,Business travel,Eco,502,2,2,2,3,4,2,4,4,2,4,3,1,4,4,0,0
1579,15618446,Nnonso,576,France,Female,50,8,0,2,1,1,57802.62,22614,Female,disloyal Customer,39,Business travel,Eco,300,3,0,3,4,3,3,2,3,4,1,1,4,2,3,0,0
1580,15766552,Rossi,643,France,Male,37,6,0,2,0,0,142454.77,68467,Male,disloyal Customer,22,Business travel,Eco,1303,3,3,3,5,4,3,4,4,3,2,5,4,5,4,0,0
1581,15668775,Pendred,757,France,Male,47,3,130747.1,1,1,0,143829.54,109550,Female,Loyal Customer,8,Personal Travel,Eco,834,2,4,2,3,3,2,2,3,4,5,1,2,4,3,0,0
1582,15757895,Martin,569,Germany,Male,30,6,106629.49,1,0,1,44114.88,6574,Female,Loyal Customer,55,Business travel,Eco,528,3,1,1,1,5,4,3,3,3,3,3,3,3,1,48,31
1583,15774551,K?,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,64717,Female,disloyal Customer,18,Business travel,Eco,247,2,2,1,4,4,1,4,4,4,4,3,2,3,4,3,0
1584,15684011,Miller,576,Germany,Male,29,7,130575.26,1,0,1,173629.78,69240,Female,Loyal Customer,29,Business travel,Business,740,3,3,3,3,4,4,4,5,3,5,5,4,3,4,219,223
1585,15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,119520,Female,Loyal Customer,46,Business travel,Eco,759,3,5,5,5,4,4,4,2,2,3,2,2,2,3,7,9
1586,15656286,Sims,794,France,Male,33,0,0,2,0,0,178122.71,17275,Male,Loyal Customer,52,Personal Travel,Eco,1092,4,2,4,1,4,4,4,4,1,3,1,1,2,4,19,33
1587,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,19319,Male,disloyal Customer,24,Business travel,Eco,743,2,2,2,4,4,2,4,4,4,1,3,5,2,4,14,18
1588,15619340,Obijiaku,597,Spain,Male,38,1,0,2,1,0,41303.29,93795,Female,disloyal Customer,18,Business travel,Eco,1259,3,4,4,4,4,4,4,4,3,4,5,4,5,4,0,0
1589,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,115064,Female,Loyal Customer,47,Business travel,Business,1963,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,0
1590,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,53999,Male,Loyal Customer,10,Personal Travel,Eco,1825,3,4,3,4,1,3,1,1,2,2,3,4,4,1,0,0
1591,15601324,Black,697,France,Female,48,1,0,2,1,1,87400.53,43186,Female,Loyal Customer,35,Personal Travel,Eco,282,2,4,5,4,3,5,3,3,4,3,4,3,5,3,0,31
1592,15715510,Eluemuno,768,France,Male,29,2,95984.69,2,1,1,73686.75,14679,Female,Loyal Customer,52,Business travel,Eco Plus,416,5,1,1,1,3,2,4,5,5,5,5,1,5,1,0,3
